Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042255~ribosome assembly	15	5.454545454545454	3.3168676889362724E-13	RPL10, RPS5, RPL11, RPL23A, RPSA, RPL6, RPS15, RPS25, RPS14, RPS17, RPS27, RPS19, RPL24, RPL38, RPS10	257	65	17911	16.082909308590242	1.23372112525999E-9	1.1214028122867269E-10	1.0556685253605354E-10
GOTERM_BP_FAT	GO:0008154~actin polymerization or depolymerization	22	8.0	4.574791329453915E-13	ACTR3, VASP, ACTR2, ARF1, WDR1, GMFG, ARPC1B, DSTN, ARPC4, ARPC5, CORO1A, RHOA, ARPC2, CAPZB, ARPC3, TMSB4X, CAPZA1, CFL1, SH3BGRL3, RAC1, PFN1, TMSB10	257	191	17911	8.027420702018864	1.7015276965182125E-9	1.4178040795199259E-10	1.3346953703681795E-10
GOTERM_BP_FAT	GO:0000028~ribosomal small subunit assembly	10	3.6363636363636362	1.4845118726509687E-11	RPS15, RPS25, RPS14, RPS17, RPS27, RPS19, RPS5, RPSA, RPL38, RPS10	257	23	17911	30.30113347995263	5.520901880107232E-8	4.246845887991502E-9	3.997904666270032E-9
GOTERM_BP_FAT	GO:0007015~actin filament organization	26	9.454545454545455	1.7158405992563193E-11	ARF1, WDR1, ARPC1B, GMFG, CORO1A, CDC42, CAPZB, TMSB4X, CFL1, RAC2, FLNA, SH3BGRL3, RAC1, TMSB10, ACTR3, VASP, ACTR2, DSTN, ARPC4, ARPC5, RHOA, ARPC2, ARPC3, CAPZA1, LCP1, PFN1	257	336	17911	5.392880303872522	6.381203487837439E-8	4.558007991881609E-9	4.290827098568839E-9
GOTERM_BP_FAT	GO:0030833~regulation of actin filament polymerization	18	6.545454545454546	5.629891977297788E-11	ACTR3, VASP, ACTR2, ARF1, GMFG, ARPC1B, ARPC4, ARPC5, CORO1A, RHOA, ARPC2, CAPZB, ARPC3, TMSB4X, CAPZA1, RAC1, PFN1, TMSB10	257	151	17911	8.3077279872188	2.0937583078417532E-7	1.3679960875187412E-8	1.2878070186617674E-8
GOTERM_BP_FAT	GO:0022613~ribonucleoprotein complex biogenesis	28	10.181818181818182	5.885436246383399E-11	RPL10, RPL11, RPLP0, RPL6, RPL7, RPS15, RPS14, RPL7A, RPS17, RPS16, RPS19, RPS18, RPL35, RPL38, RPS10, RPS7, RPS8, RPS5, RPS6, RPL35A, RPL13A, RPSA, RPL23A, RPS25, RPS27, RPL24, RPS21, RPS24	257	416	17911	4.690848548338821	2.1887936252351636E-7	1.3679960875187412E-8	1.2878070186617674E-8
GOTERM_BP_FAT	GO:0030041~actin filament polymerization	18	6.545454545454546	6.25877981986178E-11	ACTR3, VASP, ACTR2, ARF1, GMFG, ARPC1B, ARPC4, ARPC5, CORO1A, RHOA, ARPC2, CAPZB, ARPC3, TMSB4X, CAPZA1, RAC1, PFN1, TMSB10	257	152	17911	8.253071882039729	2.3276408966932394E-7	1.369200126474468E-8	1.2889404793727113E-8
GOTERM_BP_FAT	GO:0034622~cellular macromolecular complex assembly	41	14.909090909090908	9.803402104242075E-11	ARF1, RPL10, ARPC1B, GMFG, RPL11, COX17, CORO1A, RPL6, RPS15, RPS14, RPS17, RPS19, CAPZB, TMSB4X, RPS3, RPL38, RAC1, RPS10, TMSB10, ACTR3, VASP, ACTR2, H3F3B, SHFM1, RPS5, H3F3A, RPL13A, CYBA, RPSA, RPL23A, ARPC4, ARPC5, RHOA, VAMP8, RPS25, RPS27, ARPC2, ARPC3, CAPZA1, RPL24, PFN1	257	887	17911	3.2214170091990226	3.6458847385567594E-7	2.02549180142646E-8	1.9067617092750835E-8
GOTERM_BP_FAT	GO:0032956~regulation of actin cytoskeleton organization	24	8.727272727272728	1.0686982394636815E-10	ACTR3, VASP, ACTR2, ARF1, WDR1, GMFG, ARPC1B, DSTN, ARPC4, ARPC5, CORO1A, RHOA, ARPC2, CAPZB, ARPC3, TMSB4X, CAPZA1, ARHGDIB, CFL1, FLNA, SH3BGRL3, RAC1, PFN1, TMSB10	257	308	17911	5.430592753549952	3.9744887947446017E-7	2.0918361855607533E-8	1.969217124401236E-8
GOTERM_BP_FAT	GO:0032271~regulation of protein polymerization	19	6.909090909090909	1.5874782002410955E-10	ACTR3, VASP, ACTR2, ARF1, GMFG, ARPC1B, ARPC4, ARPC5, CORO1A, RHOA, ARPC2, CAPZB, ARPC3, TMSB4X, CAPZA1, RPS3, RAC1, PFN1, TMSB10	257	184	17911	7.19651920148875	5.903828668163413E-7	2.8249213375132448E-8	2.659330358331237E-8
GOTERM_BP_FAT	GO:0046034~ATP metabolic process	20	7.2727272727272725	1.5951424600101677E-10	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	208	17911	6.701212211912601	5.932334710134768E-7	2.8249213375132448E-8	2.659330358331237E-8
GOTERM_BP_FAT	GO:0032970~regulation of actin filament-based process	25	9.090909090909092	1.7783923070294753E-10	ARF1, WDR1, ARPC1B, GMFG, SRI, CORO1A, CAPZB, TMSB4X, ARHGDIB, CFL1, FLNA, SH3BGRL3, RAC1, TMSB10, ACTR3, VASP, ACTR2, DSTN, ARPC4, ARPC5, RHOA, ARPC2, ARPC3, CAPZA1, PFN1	257	345	17911	5.050188913325439	6.613837209012985E-7	3.0062913590193716E-8	2.830068848595542E-8
GOTERM_BP_FAT	GO:0009167~purine ribonucleoside monophosphate metabolic process	21	7.636363636363637	1.9947375149661979E-10	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, APRT, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	236	17911	6.201460792719119	7.418426786198751E-7	3.2254038339823E-8	3.036337408650721E-8
GOTERM_BP_FAT	GO:0009126~purine nucleoside monophosphate metabolic process	21	7.636363636363637	2.15100645355283E-10	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, APRT, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	237	17911	6.175294291484017	7.999588264029356E-7	3.3331637503179066E-8	3.1377806641201905E-8
GOTERM_BP_FAT	GO:0030036~actin cytoskeleton organization	31	11.272727272727273	4.729456340629487E-10	ARF1, WDR1, ARPC1B, GMFG, CORO1A, ACTG1, CDC42, CAPZB, TMSB4X, ARHGDIB, CFL1, RAC2, FLNA, SH3BGRL3, RAC1, TMSB10, ACTR3, VASP, ACTR2, ANXA1, RHOG, DSTN, ARPC4, ARPC5, RHOA, ARPC2, ARPC3, CAPZA1, LCP1, PFN1, S100A9	257	558	17911	3.8718115002161695	1.7588834472226367E-6	6.88597090025275E-8	6.482329691257025E-8
GOTERM_BP_FAT	GO:0009161~ribonucleoside monophosphate metabolic process	21	7.636363636363637	4.814069465086623E-10	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, APRT, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	248	17911	5.901390109200452	1.7903507121275197E-6	6.88597090025275E-8	6.482329691257025E-8
GOTERM_BP_FAT	GO:0030838~positive regulation of actin filament polymerization	14	5.090909090909091	6.277049573690374E-10	ACTR3, VASP, ACTR2, ARF1, GMFG, ARPC1B, ARPC4, ARPC5, CORO1A, RHOA, ARPC2, ARPC3, RAC1, PFN1	257	92	17911	10.605396717983421	2.3344321675722313E-6	8.646054579464629E-8	8.139240947218518E-8
GOTERM_BP_FAT	GO:0009205~purine ribonucleoside triphosphate metabolic process	20	7.2727272727272725	6.586483593778541E-10	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	226	17911	6.167487345477085	2.449510244417752E-6	8.748261601879427E-8	8.235456807792383E-8
GOTERM_BP_FAT	GO:0032273~positive regulation of protein polymerization	15	5.454545454545454	7.195465778732878E-10	ACTR3, VASP, ACTR2, ARF1, GMFG, ARPC1B, ARPC4, ARPC5, CORO1A, RHOA, ARPC2, ARPC3, RPS3, RAC1, PFN1	257	112	17911	9.33383129516398	2.6759899784956076E-6	9.227564562450886E-8	8.686664031497864E-8
GOTERM_BP_FAT	GO:0009123~nucleoside monophosphate metabolic process	21	7.636363636363637	8.413462589773229E-10	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, APRT, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	256	17911	5.716971668287938	3.1289616794216712E-6	1.042988912378888E-7	9.818510842265358E-8
GOTERM_BP_FAT	GO:0009199~ribonucleoside triphosphate metabolic process	20	7.2727272727272725	1.1015422190164602E-9	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	233	17911	5.982198026085069	4.096627018612686E-6	1.3214953266200696E-7	1.2440320350892347E-7
GOTERM_BP_FAT	GO:0009144~purine nucleoside triphosphate metabolic process	20	7.2727272727272725	1.2711513477636822E-9	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	235	17911	5.931285702458813	4.727400496173928E-6	1.4773162069791043E-7	1.3907190214127036E-7
GOTERM_BP_FAT	GO:0030029~actin filament-based process	33	12.0	1.3330317664150053E-9	ARF1, WDR1, ARPC1B, GMFG, SRI, CORO1A, ACTG1, CDC42, CAPZB, TMSB4X, ARHGDIB, CFL1, RAC2, FLNA, SH3BGRL3, RAC1, TMSB10, ACTR3, VASP, ACTR2, ANXA1, RHOG, DSTN, ARPC4, ARPC5, RHOA, MYL6, ARPC2, ARPC3, CAPZA1, LCP1, PFN1, S100A9	257	656	17911	3.505878096232324	4.95753296425594E-6	1.5022864058476985E-7	1.414225519460283E-7
GOTERM_BP_FAT	GO:0034645~cellular macromolecule biosynthetic process	114	41.45454545454545	1.5759425146396846E-9	RPL4, TXN1, NDUFA13, RPL32, RPL31, RPL8, RPL9, RPL6, RPL7, RPS15, PPP1CB, RPS14, RPS17, CCND3, CHCHD2, RPS16, RPL18A, RPS19, RPS18, RPL35, RPL38, RPL37, RPS11, HMGN2, RPL39, RPS13, RPS12, RPS9, RPS7, RPL21, LMO4, RPS8, RPS5, RPL23, RPS6, RPSA, EEF1A1, RPL24, RPL27, SRSF5, PFN1, RPL29, UBA52, RPL28, S100A9, PRR13, DDX5, ANP32A, RPL41, UBE2B, H3F3B, H3F3A, EIF1, RPS26, RPS27, RPS29, RPL27A, SELK, RPS20, RPS21, ITM2B, RPS24, RPS23, ITGAM, YWHAB, RPLP1, RPLP0, HMGB2, ARRB2, MRPL33, RPS4X, RBM3, RPL7A, H2AFJ, TMSB4X, SUMO2, RPLP2, RAC1, TSC22D4, H2AFZ, ANXA3, RHOG, RPL13A, FOS, DYNLL1, RHOA, AES, RPL37A, TMBIM6, PFDN5, GAPDH, LTF, CEBPD, RPL10, CEBPE, PNKP, RPL11, CST3, CDC42, RPS15A, RPS3, RPL13, TCEB2, FLNA, RPL18, RPS27A, RPL17, RPL19, RPL35A, RPL23A, KLF2, PPP1CA, HNRNPA2B1, FAU	257	4810	17911	1.6517582533146735	5.8609129408582206E-6	1.7238030035132313E-7	1.6227572775745694E-7
GOTERM_BP_FAT	GO:0044085~cellular component biogenesis	76	27.636363636363637	1.882777357487375E-9	ARF1, WDR1, YWHAB, ARPC1B, GMFG, RPLP0, RPL6, RPL7, ACTG1, RPS15, RPL7A, RPS14, RPS17, RPS16, CAPZB, RPS19, RPS18, TMSB4X, RAC2, RPL35, RPL38, RAC1, RPS10, TMSB10, ACTR3, ACTR2, RPS7, LMO4, RPS8, RPS5, RPS6, RHOG, RPL13A, CYBA, RPSA, EMP3, DYNLL1, RHOA, VAMP8, EEF1A1, RPL24, LCP1, ALDOA, PFN1, RPL10, COX17, RPL11, MGST1, CORO1A, UQCRH, GABARAP, CDC42, RAP1A, RPS3, FLNA, VASP, FIS1, UBE2B, H3F3B, SHFM1, H3F3A, RPL35A, RPL23A, ARPC4, ARPC5, PRDX6, CD24A, RPS25, RPS27, ARPC2, ARPC3, CAPZA1, ALOX5AP, LCN2, RPS21, RPS24	257	2654	17911	1.9957189646931877	7.002024562718923E-6	2.0005854264272993E-7	1.8833152938752285E-7
GOTERM_BP_FAT	GO:0051495~positive regulation of cytoskeleton organization	18	6.545454545454546	3.3410563149752386E-9	ACTR3, VASP, ACTR2, ARF1, WDR1, GMFG, ARPC1B, DSTN, ARPC4, ARPC5, CORO1A, RHOA, ARPC2, ARPC3, CFL1, RPS3, RAC1, PFN1	257	196	17911	6.400341459541015	1.2425311281871743E-5	3.4514967876091425E-7	3.2491772663134197E-7
GOTERM_BP_FAT	GO:0065003~macromolecular complex assembly	53	19.272727272727273	4.157318655618639E-9	ARF1, YWHAB, ARPC1B, GMFG, RPL6, RPS15, RPS14, RPS17, CAPZB, RPS19, TMSB4X, RPL38, RAC1, RPS10, TMSB10, ACTR3, ACTR2, LMO4, RPS5, RPL13A, CYBA, RPSA, RHOA, VAMP8, EEF1A1, RPL24, LCP1, ALDOA, PFN1, RPL10, COX17, RPL11, MGST1, CORO1A, UQCRH, CDC42, RPS3, VASP, FIS1, H3F3B, SHFM1, H3F3A, RPL23A, ARPC4, ARPC5, CD24A, RPS25, RPS27, ARPC2, ARPC3, CAPZA1, ALOX5AP, LCN2	257	1544	17911	2.392298038346001	1.546094838567047E-5	4.178667048715059E-7	3.933722327924555E-7
GOTERM_BP_FAT	GO:0009141~nucleoside triphosphate metabolic process	20	7.2727272727272725	6.403952294692859E-9	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	259	17911	5.381668494508961	2.381601491563412E-5	6.267446995779669E-7	5.900062364136763E-7
GOTERM_BP_FAT	GO:0046128~purine ribonucleoside metabolic process	21	7.636363636363637	6.828702412656478E-9	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, APRT, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	289	17911	5.064168675023225	2.5395621768620202E-5	6.511780582735755E-7	6.130073627361623E-7
GOTERM_BP_FAT	GO:0042278~purine nucleoside metabolic process	21	7.636363636363637	8.641812197521451E-9	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, APRT, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	293	17911	4.995033266490484	3.2138383093571754E-5	8.034724890645569E-7	7.563746125880651E-7
GOTERM_BP_FAT	GO:0055114~oxidation-reduction process	38	13.818181818181818	1.5856477793036615E-8	TXN1, NDUFB7, NDUFB11, COX4I1, TECR, GDI2, MGST1, GLRX, ADIPOR1, COX5B, COX6A1, COX7C, COX5A, UQCRH, GPI1, PPP1CB, PPP1R2, CYB5R4, LDHA, ALDH2, FTH1, NDUFV3, LBR, COX8A, PRELID1, GPX1, NDUFA6, GPX4, NDUFA3, NDUFA2, GSR, NDUFA1, CYBB, CYBA, PGD, PRDX6, PPP1CA, ETHE1	257	930	17911	2.847654909836409	5.896850268571896E-5	1.4382985588366626E-6	1.3539885061810047E-6
GOTERM_BP_FAT	GO:0033043~regulation of organelle organization	43	15.636363636363637	1.6870815257445834E-8	ARF1, WDR1, ARPC1B, PNKP, GMFG, UBE2D3, ARRB2, CORO1A, CDC42, UBL5, CAPZB, TMSB4X, ARHGDIB, CFL1, RAC2, RPS3, TSPO, FLNA, SH3BGRL3, RAC1, TMSB10, ACTR3, VASP, FIS1, BNIP3L, ACTR2, PRELID1, GPX1, ANXA1, UBE2B, H3F3B, H3F3A, DSTN, ARPC4, ARPC5, DYNLL1, RHOA, ARPC2, ARPC3, CAPZA1, LCP1, PFN1, RPL28	257	1148	17911	2.6104373703548043	6.274059435773527E-5	1.483125414204056E-6	1.396187705062759E-6
GOTERM_BP_FAT	GO:0043254~regulation of protein complex assembly	23	8.363636363636363	1.7148263729705408E-8	ACTR3, VASP, ACTR2, ARF1, LMO4, GMFG, ARPC1B, ARPC4, ARPC5, CORO1A, RHOA, CDC42, CD24A, ARPC2, CAPZB, ARPC3, TMSB4X, CAPZA1, RPS3, LCP1, RAC1, PFN1, TMSB10	257	368	17911	4.355787937743191	6.377235969601269E-5	1.483125414204056E-6	1.396187705062759E-6
GOTERM_BP_FAT	GO:0051258~protein polymerization	19	6.909090909090909	1.793148721354617E-8	ACTR3, VASP, ACTR2, ARF1, GMFG, ARPC1B, ARPC4, ARPC5, CORO1A, RHOA, ARPC2, CAPZB, ARPC3, TMSB4X, CAPZA1, RPS3, RAC1, PFN1, TMSB10	257	247	17911	5.360969769530081	6.668497789319439E-5	1.5156182033449593E-6	1.426775834877844E-6
GOTERM_BP_FAT	GO:0019693~ribose phosphate metabolic process	26	9.454545454545455	2.1326382414426524E-8	COX4I1, ATP5J, ATP5H, COX5B, COX6A1, COX7C, COX5A, UQCRH, ATP5L, GPI1, LDHA, ATP5E, PGK1, TSPO, COX8A, PGAM1, TALDO1, PGD, ATP5F1, RHOA, APRT, CALM3, CALM1, ALDOA, TKT, GAPDH	257	474	17911	3.8228012280615347	7.930967195357574E-5	1.7625070266500499E-6	1.6591925518423835E-6
GOTERM_BP_FAT	GO:0045010~actin nucleation	10	3.6363636363636362	2.2306807550056946E-8	ACTR3, ACTR2, ARF1, ARPC2, ARPC3, GMFG, ARPC1B, ARPC4, ARPC5, CORO1A	257	48	17911	14.519293125810634	8.295557705917389E-5	1.8034568973622125E-6	1.6977420267988993E-6
GOTERM_BP_FAT	GO:0051493~regulation of cytoskeleton organization	25	9.090909090909092	2.4033608248646038E-8	ARF1, WDR1, ARPC1B, GMFG, CORO1A, CAPZB, TMSB4X, ARHGDIB, CFL1, RPS3, FLNA, SH3BGRL3, RAC1, TMSB10, ACTR3, VASP, ACTR2, DSTN, ARPC4, ARPC5, RHOA, ARPC2, ARPC3, CAPZA1, PFN1	257	442	17911	3.941889536419177	8.937699566280433E-5	1.9017231718449918E-6	1.7902481378406335E-6
GOTERM_BP_FAT	GO:0009119~ribonucleoside metabolic process	21	7.636363636363637	2.6198590398586706E-8	COX8A, PGAM1, COX4I1, ATP5J, ATP5H, ATP5F1, COX5B, COX6A1, COX7C, COX5A, RHOA, UQCRH, ATP5L, APRT, GPI1, LDHA, ATP5E, PGK1, TSPO, ALDOA, GAPDH	257	313	17911	4.675861811762658	9.742781260679845E-5	1.9941378649408412E-6	1.8772456749550647E-6
GOTERM_BP_FAT	GO:0032535~regulation of cellular component size	23	8.363636363636363	2.627393261148191E-8	ACTR3, RPL4, VASP, ACTR2, ARF1, WDR1, GMFG, ARPC1B, DSTN, ARPC4, ARPC5, CORO1A, RHOA, ARPC2, CAPZB, ARPC3, TMSB4X, CAPZA1, CFL1, SH3BGRL3, RAC1, PFN1, TMSB10	257	377	17911	4.25180361031696	9.770798283192939E-5	1.9941378649408412E-6	1.8772456749550647E-6
