Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006915~apoptotic process	76	18.052256532066508	2.213211858959386E-9	CYFIP2, APP, GSK3B, BTG2, DDX3X, BTG1, NCF2, SH3KBP1, DOCK8, ZFAND6, PTEN, SLC40A1, LSP1, NR3C1, IGF1R, ERO1L, LGALS3, ZFP36, RASSF5, CLEC5A, CTSH, NCK1, IER3, SH3GLB1, CAST, DUSP1, TSC22D3, PRKCD, PLAUR, IRAK3, PLSCR1, DNAJC5, G6PDX, TXNIP, HCLS1, CD44, TNFRSF21, CEBPB, RALB, MAX, C5AR1, BCL10, ADRB2, STK4, SLC9A3R1, DRAM1, PDCD10, RAD21, CXCR2, XDH, MAPK3, MCL1, CDKN2D, LYN, SRPK2, PTPN1, GSN, 1600014C10RIK, GADD45A, SORT1, STAT3, G0S2, CDK11B, GADD45G, PTPRC, STK17B, ID1, PPT1, KRAS, DEGS1, RGL2, ADA, DFNA5, NFE2L2, LIMS1, GRINA	375	1779	17911	2.0404511898070075	1.0669837350096856E-5	9.409773398470281E-7	8.771524922780635E-7
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	65	15.439429928741092	2.34219624106292E-9	APP, GSK3B, ITGB2, PTEN, IGF1R, HHEX, RGS2, GLIPR2, FLOT1, NCK1, IER3, SH3GLB1, MAP2K1, SYK, ACSL1, DUSP1, PRKCD, PLAUR, PPP2R5A, IRAK3, FGR, CTDSP1, HCLS1, LCP2, TRIB1, EZR, CD44, CDC42SE1, PPP1R15B, RALB, CAB39, SHC1, PXN, C5AR1, STK39, CXCR4, BCL10, ADRB2, IQGAP1, STK4, RAP1B, C3, SLC9A3R1, PDCD10, STK38, PSAP, SH3BP5, XDH, MAPK3, CDKN2D, LYN, PTPN1, CDKN2C, UBE2C, GADD45A, STAT3, GADD45G, PTPRC, ARL2BP, WNK1, ID1, TAF7, UNC119, KRAS, GRB2	375	1407	17911	2.2065197820421703	1.1291664213208819E-5	9.409773398470281E-7	8.771524922780635E-7
GOTERM_BP_FAT	GO:0008219~cell death	82	19.47743467933492	3.0673864580895338E-9	CYFIP2, APP, GSK3B, BTG2, DDX3X, BTG1, NCF2, SH3KBP1, DOCK8, ZFAND6, PTEN, SLC40A1, LSP1, NR3C1, IGF1R, ERO1L, HK3, LGALS3, ZFP36, RASSF5, CLEC5A, CTSH, NCK1, IER3, SH3GLB1, CAST, DUSP1, TSC22D3, PRKCD, PLAUR, IRAK3, PLSCR1, DNAJC5, G6PDX, TXNIP, HCLS1, ARHGEF1, CD44, TNFRSF21, CEBPB, RALB, MAX, C5AR1, CXCR4, BCL10, ADRB2, STK4, SLC9A3R1, DRAM1, PDCD10, RAD21, PSAP, CXCR2, PLCG2, NCAM1, XDH, MAPK3, MCL1, CDKN2D, LYN, SRPK2, PTPN1, GSN, 1600014C10RIK, GADD45A, SORT1, STAT3, G0S2, CDK11B, GADD45G, PTPRC, STK17B, ID1, PPT1, KRAS, DEGS1, RGL2, ADA, DFNA5, NFE2L2, LIMS1, GRINA	375	2003	17911	1.9553363288400731	1.478776078678301E-5	1.133477609091629E-6	1.05659580486575E-6
GOTERM_BP_FAT	GO:0048584~positive regulation of response to stimulus	77	18.28978622327791	3.6188224185352635E-9	GSK3B, PTEN, NR3C1, ETS1, IGF1R, TNFSF13B, FCNB, LGALS3, PPP3CA, HHEX, GLIPR2, FLOT1, CPNE1, CTSH, LRRFIP2, FFAR2, NCK1, SH3GLB1, MAP2K1, SYK, PRKCD, PLAUR, IL16, IRAK3, IL17RA, FGR, PLSCR1, HCLS1, LCP2, EZR, CD44, TNFRSF21, SKAP2, SHC1, PXN, C5AR1, WAS, CXCR4, BCL10, ADRB2, IQGAP1, FPR2, CFP, STK4, RASGRP4, RAP1B, FAM132A, C3, SLC9A3R1, PDCD10, PSAP, CXCR2, PLCG2, NCAM1, XDH, MAPK3, MCL1, LYN, ARFGEF1, PTPN1, GSN, GADD45A, STAT3, G0S2, MYO5A, GADD45G, PTPRC, LRG1, ARL2BP, KLHL6, KRAS, RGL2, TMEM9B, ADA, DFNA5, NFE2L2, LIMS1	375	1834	17911	2.0053027989821883	1.7446190943570805E-5	1.133477609091629E-6	1.05659580486575E-6
GOTERM_BP_FAT	GO:0012501~programmed cell death	78	18.52731591448931	3.730492037551393E-9	CYFIP2, APP, GSK3B, BTG2, DDX3X, BTG1, NCF2, SH3KBP1, DOCK8, ZFAND6, PTEN, SLC40A1, LSP1, NR3C1, IGF1R, ERO1L, HK3, LGALS3, ZFP36, RASSF5, CLEC5A, CTSH, NCK1, IER3, SH3GLB1, CAST, DUSP1, TSC22D3, PRKCD, PLAUR, IRAK3, PLSCR1, DNAJC5, G6PDX, TXNIP, HCLS1, CD44, TNFRSF21, CEBPB, RALB, MAX, C5AR1, BCL10, ADRB2, STK4, SLC9A3R1, DRAM1, PDCD10, RAD21, CXCR2, PLCG2, XDH, MAPK3, MCL1, CDKN2D, LYN, SRPK2, PTPN1, GSN, 1600014C10RIK, GADD45A, SORT1, STAT3, G0S2, CDK11B, GADD45G, PTPRC, STK17B, ID1, PPT1, KRAS, DEGS1, RGL2, ADA, DFNA5, NFE2L2, LIMS1, GRINA	375	1870	17911	1.9922395721925132	1.7984540369053725E-5	1.133477609091629E-6	1.05659580486575E-6
GOTERM_BP_FAT	GO:0042326~negative regulation of phosphorylation	32	7.600950118764846	3.761800818391633E-9	CDC42SE1, PPP1R15B, GSK3B, PTEN, STK39, IGF1R, SLC9A3R1, HHEX, RGS2, STK38, SH3BP5, XDH, IER3, NCK1, LYN, CDKN2D, PTPN1, CDKN2C, UBE2C, GADD45A, DUSP1, PRKCD, STAT3, PPP2R5A, IRAK3, GADD45G, PTPRC, WNK1, CTDSP1, TAF7, EZR, TRIB1	375	440	17911	3.4736484848484843	1.8135477582448267E-5	1.133477609091629E-6	1.05659580486575E-6
GOTERM_BP_FAT	GO:0016310~phosphorylation	83	19.71496437054632	5.243404083788627E-9	APP, GSK3B, ADPGK, ITGB2, PRKAG1, PTEN, IGF1R, HK3, HHEX, RGS2, ZFP36, GLIPR2, FLOT1, CTSH, NCK1, IER3, JAK1, SH3GLB1, MAP2K1, SYK, ACSL1, DUSP1, PRKCD, PLAUR, PPP2R5A, IRAK3, FGR, CTDSP1, HCLS1, LCP2, TRIB1, EZR, CD44, CDC42SE1, PPP1R15B, RALB, CAB39, SHC1, PXN, C5AR1, STK39, CXCR4, BCL10, ADRB2, IQGAP1, SGMS2, STK4, RAP1B, C3, SLC9A3R1, PDCD10, STK38, GRK6, PSAP, SH3BP5, XDH, MARK2, NADK, MAPK3, CDKN2D, LYN, SRPK2, PTPN1, CDKN2C, UBE2C, GADD45A, RIOK3, STAT3, CDK11B, MAPK13, GADD45G, CLK1, PTPRC, ARL2BP, WNK1, STK17B, CDK2, ID1, ABI1, TAF7, UNC119, KRAS, GRB2	375	2063	17911	1.9216196477621585	2.527813146646629E-5	1.4869677110555865E-6	1.3861092913262408E-6
GOTERM_BP_FAT	GO:0001932~regulation of protein phosphorylation	61	14.489311163895488	6.113714392502335E-9	APP, GSK3B, ITGB2, PTEN, IGF1R, HHEX, RGS2, GLIPR2, FLOT1, NCK1, MAP2K1, SYK, ACSL1, DUSP1, PRKCD, PLAUR, IRAK3, FGR, CTDSP1, HCLS1, LCP2, TRIB1, EZR, CD44, CDC42SE1, PPP1R15B, RALB, CAB39, SHC1, PXN, C5AR1, STK39, CXCR4, BCL10, ADRB2, IQGAP1, STK4, RAP1B, C3, SLC9A3R1, PDCD10, STK38, PSAP, SH3BP5, XDH, MAPK3, CDKN2D, LYN, PTPN1, CDKN2C, UBE2C, GADD45A, STAT3, GADD45G, PTPRC, ARL2BP, ID1, TAF7, UNC119, KRAS, GRB2	375	1309	17911	2.225762159409218	2.9473782965805384E-5	1.6114809457015599E-6	1.502177010990004E-6
GOTERM_BP_FAT	GO:0033036~macromolecule localization	100	23.75296912114014	6.64023625210019E-9	ZFAND6, RAB3D, GCC2, IKZF1, ZDHHC3, FCNB, NPEPPS, LGALS3, ZFP36, RINL, RASSF5, CLEC5A, TBC1D10B, SH3GLB1, GABARAPL2, DGAT1, ACSL1, PRKCD, AIP, GAPVD1, SCAMP2, BIN3, TXNIP, EZR, SLC27A4, ABHD5, IQGAP1, VPS26B, OAZ2, C3, SLC9A3R1, PPP3R1, RAD21, RAB6A, ATP6V1D, SNX6, AP1M1, OSBPL9, LYN, RAB4B, MSN, RAB27A, MYO5A, BBIP1, EHD1, ARL2BP, PPT1, UNC119, PLEKHF2, GSK3B, DDX3X, HEXB, ITGB2, ZFAND2B, TREM1, LYST, AP2A2, SYNE1, TNFSF13B, PPP3CA, HHEX, FLOT1, FLOT2, LRRFIP2, FFAR2, RAB8B, SUN2, SYK, PPP2R5A, IL17RA, FGR, TST, HCLS1, CHMP3, MYH9, LCP2, RAPGEF6, VAMP5, SFT2D1, TNFRSF21, CHMP5, SDCCAG3, RALB, TOB1, CENPA, STX11, FAM132A, LEPROTL1, RAB24, MAPK3, D1ERTD622E, ARFGEF1, PTPN1, GSN, STAT3, APOBR, SNX20, RAB11A, CRLF2, LIMS1	375	2705	17911	1.765717806531115	3.201206666914036E-5	1.6114809457015599E-6	1.502177010990004E-6
GOTERM_BP_FAT	GO:0008104~protein localization	91	21.61520190023753	6.6852559456609E-9	PLEKHF2, GSK3B, DDX3X, RAB3D, ZFAND6, ITGB2, ZFAND2B, GCC2, IKZF1, LYST, TREM1, AP2A2, ZDHHC3, SYNE1, TNFSF13B, FCNB, NPEPPS, LGALS3, PPP3CA, HHEX, RINL, RASSF5, CLEC5A, FLOT1, FLOT2, LRRFIP2, FFAR2, RAB8B, TBC1D10B, SH3GLB1, GABARAPL2, SUN2, DGAT1, SYK, PRKCD, AIP, PPP2R5A, GAPVD1, IL17RA, SCAMP2, FGR, BIN3, CHMP3, TXNIP, HCLS1, MYH9, LCP2, EZR, RAPGEF6, VAMP5, SFT2D1, TNFRSF21, CHMP5, SDCCAG3, RALB, IQGAP1, VPS26B, TOB1, CENPA, OAZ2, STX11, FAM132A, SLC9A3R1, PPP3R1, RAD21, LEPROTL1, RAB24, RAB6A, ATP6V1D, MAPK3, SNX6, AP1M1, D1ERTD622E, LYN, ARFGEF1, PTPN1, RAB4B, GSN, STAT3, MSN, RAB27A, MYO5A, BBIP1, SNX20, RAB11A, EHD1, ARL2BP, PPT1, UNC119, CRLF2, LIMS1	375	2367	17911	1.8362495423179834	3.222909945432839E-5	1.6114809457015599E-6	1.502177010990004E-6
GOTERM_BP_FAT	GO:0007155~cell adhesion	69	16.389548693586697	7.049721664901038E-9	CYFIP2, APP, GSK3B, CSF3R, DOCK8, ITGB2, PTEN, IKZF1, ETS1, TRIOBP, TNFSF13B, SIGLECE, LGALS3, PSTPIP1, FLOT1, EFHD2, FLOT2, SIRPA, TNFAIP8L2, LRRFIP1, CD33, NCK1, LMO1, CD53, LYPLA2, MAP2K1, SYK, ACTN1, PRKCD, GAPVD1, UNC13D, APBB1IP, PLIN3, MYH9, EZR, CD44, TNFRSF21, CEBPB, SHC1, EBI3, PXN, WAS, CXCR4, BCL10, ADRB2, IQGAP1, STX11, ADD1, STK38, NCAM1, MARK2, LYN, CD164, SEMA4A, GSN, MSN, RAB27A, GADD45G, CCDC88B, ITGB2L, PTPRC, ID1, ABI1, SP3, ZYX, CD9, ADA, MYO1F, LIMS1	375	1583	17911	2.081885028427037	3.398613087113311E-5	1.6184146736422814E-6	1.5086404362888221E-6
GOTERM_BP_FAT	GO:0060627~regulation of vesicle-mediated transport	32	7.600950118764846	7.468486014465273E-9	RALA, RALB, RAB3D, PTEN, ADD1, SYNE1, SIGLECE, RAP1B, C3, LGALS3, PLCG2, FLOT1, SIRPA, NCAM1, TBC1D10B, MAPK3, LYN, PTPN1, MAP2K1, RAB4B, SYK, MSN, RAB27A, MYO5A, RAB11A, UNC13D, EHD1, FGR, PPT1, CHMP3, UNC119, EZR	375	453	17911	3.3739632082413538	3.600492319744131E-5	1.6366168670789583E-6	1.5256080067730428E-6
GOTERM_BP_FAT	GO:0050790~regulation of catalytic activity	71	16.864608076009503	9.024943734220045E-9	CYFIP2, APP, GSK3B, DDX3X, BTG1, PRKAG1, PTEN, IGF1R, HHEX, RGS2, ZFP36, CTSH, TBC1D10B, SH3GLB1, CAP1, CAST, MAP2K1, PPP1R12A, SYK, ACSL1, DUSP1, PRKCD, PLAUR, AIP, PPP2R5A, IRAK3, GAPVD1, FGR, PLSCR1, SLPI, RASA2, LCP2, PPP1R42, TRIB1, RAPGEF6, CD44, RALB, CAB39, SHC1, PXN, BCL10, ABHD5, ADRB2, IQGAP1, OAZ2, SLC9A3R1, PDCD10, STK38, SH3BP5, XDH, MAPK3, CDKN2D, LYN, ARFGEF1, PTPN1, CDKN2C, GSN, UBE2C, GADD45A, SORT1, MID1IP1, STAT3, GADD45G, PTPRC, WNK1, PPT1, TAF7, UNC119, KRAS, PI16, LIMS1	375	1662	17911	2.0404027276373844	4.350830716992604E-5	1.7694955622890823E-6	1.6494737724387336E-6
GOTERM_BP_FAT	GO:0022603~regulation of anatomical structure morphogenesis	52	12.351543942992874	9.145045054938052E-9	ITSN2, GSK3B, BTG1, SH3KBP1, HEXB, ITGB2, PTEN, ETS1, TRIOBP, SYNE1, TNFSF13B, LGALS3, PPP3CA, HHEX, GLIPR2, FLOT1, ANXA7, CTSH, JAK1, CD53, MAP2K1, UNC13D, FGR, CDC42EP3, MYH9, EZR, GAS7, CDC42SE1, PXN, C5AR1, CXCR4, ADRB2, ADD1, C3, SLC9A3R1, PDCD10, CXCR2, XDH, PDZD8, MARK2, NFE2, SEMA4A, GSN, MSN, RAB11A, EHD1, FMNL1, LRG1, ID1, ADA, NFE2L2, LIMS1	375	1033	17911	2.4043162310422717	4.408729053650973E-5	1.7694955622890823E-6	1.6494737724387336E-6
GOTERM_BP_FAT	GO:0043549~regulation of kinase activity	40	9.501187648456057	9.222996651633482E-9	APP, GSK3B, RALB, CAB39, SHC1, PXN, PTEN, BCL10, IQGAP1, IGF1R, SLC9A3R1, HHEX, RGS2, PDCD10, STK38, SH3BP5, LYN, SH3GLB1, CDKN2D, PTPN1, MAP2K1, CDKN2C, SYK, ACSL1, UBE2C, GADD45A, DUSP1, PRKCD, PPP2R5A, IRAK3, GADD45G, FGR, PTPRC, WNK1, TAF7, UNC119, KRAS, LCP2, TRIB1, CD44	375	674	17911	2.8345796241345202	4.4463078782253085E-5	1.7694955622890823E-6	1.6494737724387336E-6
GOTERM_BP_FAT	GO:0022610~biological adhesion	69	16.389548693586697	9.543016929997124E-9	CYFIP2, APP, GSK3B, CSF3R, DOCK8, ITGB2, PTEN, IKZF1, ETS1, TRIOBP, TNFSF13B, SIGLECE, LGALS3, PSTPIP1, FLOT1, EFHD2, FLOT2, SIRPA, TNFAIP8L2, LRRFIP1, CD33, NCK1, LMO1, CD53, LYPLA2, MAP2K1, SYK, ACTN1, PRKCD, GAPVD1, UNC13D, APBB1IP, PLIN3, MYH9, EZR, CD44, TNFRSF21, CEBPB, SHC1, EBI3, PXN, WAS, CXCR4, BCL10, ADRB2, IQGAP1, STX11, ADD1, STK38, NCAM1, MARK2, LYN, CD164, SEMA4A, GSN, MSN, RAB27A, GADD45G, CCDC88B, ITGB2L, PTPRC, ID1, ABI1, SP3, ZYX, CD9, ADA, MYO1F, LIMS1	375	1595	17911	2.0662219435736677	4.60058265493446E-5	1.7694955622890823E-6	1.6494737724387336E-6
